Fondnr;Fondnamn;Köpkurs;Säljkurs;Kursdatum 
952770;abrdn SICAV I - European Sustainable Equity Fund I Acc EUR;  24385,79;24382,40;2025-04-02
848069;abrdn SICAV I - Global Innovation Equity Fund A;     85,29;   85,28;2025-04-02
192146;abrdn SICAV I - Japanese Smaller Companies Sustainable Equity Fund A;    132,98;  132,94;2025-04-02
757575;abrdn SICAV I - Japanese Sustainable Equity Fund A;     48,77;   48,76;2025-04-02
900894;abrdn SICAV I - Select Euro High Yield Bond A;    287,42;  287,38;2025-04-02
182584;Aktia Capital Placeringsfond B;     50,80;   50,79;2025-04-02
339473;Aktia Nordic Small Cap Placeringsfond B;     44,27;   44,26;2025-04-02
308908;Aktie-Ansvar Avkastningsfond A;    127,65;  127,65;2025-04-02
344739;Aktie-Ansvar Sverige A;    915,23;  915,23;2025-04-02
528894;Aktiespararna Direktavkastning;    220,52;  220,52;2025-04-02
290072;Aktiespararna Topp Sverige;     30,92;   30,92;2025-04-02
147348;Alfred Berg Aktiv R;   2877,96; 2876,76;2025-04-02
183178;Alfred Berg Norge C;   1666,50; 1665,80;2025-04-02
933359;Allianz China A-shares AT;    102,61;  102,59;2025-04-02
753731;Allianz China Equity A;    586,50;  586,41;2025-04-02
717900;Allianz Euro High Yield Bond A;   1214,95; 1214,79;2025-04-02
538751;Allianz Europe Small Cap Equity AT;   2975,51; 2975,09;2025-04-02
273839;Allianz Global Equity Growth AT;    109,52;  109,51;2025-04-02
502922;Allianz Global Metals and Mining A;    623,68;  623,59;2025-04-02
878694;Allianz Global Water AT;   1814,55; 1814,30;2025-04-02
309666;Allianz Pet and Animal Wellbeing AT;     73,94;   73,93;2025-04-02
823096;AMF Aktiefond Asien Stilla Havet;    314,38;  314,38;2025-04-02
538462;AMF Aktiefond Europa;    351,82;  351,82;2025-04-02
908277;AMF Aktiefond Global;    361,16;  361,16;2025-04-02
520692;AMF Aktiefond Nordamerika;    631,58;  631,58;2025-04-02
269357;AMF Aktiefond Småbolag;   1198,11; 1198,11;2025-04-02
681783;AMF Aktiefond Sverige;    932,87;  932,87;2025-04-02
645952;AMF Aktiefond Världen;    689,56;  689,56;2025-04-02
610121;AMF Balansfond;    408,69;  408,69;2025-04-02
305185;AMF Räntefond Kort;    120,95;  120,95;2025-04-02
574293;AMF Räntefond Lång;    153,96;  153,96;2025-04-02
265512;AMF Räntefond Mix;    115,14;  115,14;2025-04-02
791863;Amundi Funds Global Equity Conservative A2;   1477,58; 1477,36;2025-04-01
174490;Amundi Funds Japan Equity Value A2;   1294,40; 1294,21;2025-04-01
756031;Amundi Funds Latin America Equity A2;   5107,81; 5107,04;2025-04-01
720201;Amundi Funds SBI FM India Equity A2;   3979,08; 3978,48;2025-04-01
863522;Amundi Funds Volatility World A2;   1040,84; 1040,69;2025-04-01
581371;AP7 Aktiefond;    672,41;  672,41;2025-04-02
545541;AP7 Räntefond;    115,31;  115,31;2025-04-02
715955;Avanza Emerging Markets;    127,56;  127,56;2025-04-01
680124;Avanza Global;    199,74;  199,74;2025-03-28
734491;Avanza Zero ;    414,59;  414,59;2025-04-02
294322;AXA IM Globlal Equity QI B;    327,21;  327,16;2025-04-01
401810;AXA IM Pacific Ex-Japan Equity QI B;    467,31;  467,24;2025-04-01
616797;AXA IM US Equity QI B;    427,62;  427,56;2025-04-01
477729;Baring Asia Growth A;   1154,55; 1154,38;2025-04-02
191080;Baring Global Emerging Markets A;    434,35;  434,28;2025-04-02
262741;Baring Global Resources A;    239,90;  239,87;2025-04-02
334409;Baring Hong Kong China A;  11852,62;11850,84;2025-04-02
